date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure
395,7.8,0.0,17.4,6.3,1.8,-0.6,1.2,102295.5
396,5.0,1.7,32.3,4.6,3.0,0.4,0.2,102369.1
397,6.1,0.2,32.0,2.9,1.6,-0.7,0.1,103058.6
398,4.0,0.5,24.0,4.2,0.1,-1.7,0.1,103036.6
399,6.1,1.1,37.4,2.9,0.2,-3.5,0.0,103354.5
400,6.8,0.3,26.6,-0.6,-0.2,-2.3,0.1,103489.4
401,4.0,2.0,49.7,-3.2,-0.9,-2.0,0.5,102910.3
402,6.8,0.0,19.8,-2.5,-5.5,-7.4,4.7,101762.5
403,8.1,0.0,20.4,-2.3,-4.0,-6.3,0.2,100457.2
404,6.2,0.4,22.9,1.8,-4.7,-7.1,0.1,100650.3
405,5.9,0.9,32.7,3.0,-3.0,-8.6,0.4,101197.1
406,2.0,6.9,78.4,2.4,-1.6,-5.6,-0.0,101788.7
407,4.9,1.2,38.7,3.0,-2.0,-5.9,5.1,101883.2
408,5.0,0.7,40.1,5.9,0.5,-2.6,-0.0,102211.6
409,4.9,6.4,83.4,9.2,-0.1,-5.6,2.2,102268.8
410,7.9,0.0,20.2,7.0,2.9,-1.6,0.2,100420.8
411,5.2,7.0,92.6,6.4,3.4,0.6,0.1,100478.1
412,5.0,4.5,71.1,6.0,3.4,1.0,0.0,101249.3
413,6.0,2.1,61.3,3.9,3.6,0.9,0.3,101462.1
414,0.9,3.8,72.6,6.2,0.0,-4.8,0.0,101454.1
415,7.0,0.3,28.2,7.9,2.1,-3.5,0.7,101023.5
416,7.0,0.1,26.4,11.4,6.3,3.9,0.9,100277.5
417,5.9,0.2,31.1,12.2,7.1,2.5,2.9,100687.4
418,7.8,0.0,28.1,12.2,8.5,5.0,0.3,101435.0
419,7.0,0.2,39.7,12.0,10.4,9.2,0.9,102057.0
420,4.9,5.8,83.5,9.9,6.9,1.8,0.0,102537.0
421,7.1,0.1,35.5,9.2,6.3,2.8,0.2,102028.5
422,8.0,0.1,29.8,9.8,6.9,4.7,14.0,101552.9
423,6.0,3.7,80.4,9.1,5.9,2.1,0.1,100958.3
424,6.1,1.8,59.1,7.7,4.7,0.3,0.0,101333.6
425,6.1,0.8,45.5,11.8,4.3,1.6,0.0,101156.2
426,4.9,7.3,130.7,11.4,7.7,3.0,0.2,102104.3
427,8.1,-0.0,36.0,11.2,7.2,2.4,1.1,101599.3
428,8.0,0.6,50.9,14.3,9.0,6.5,7.0,100444.7
429,8.0,0.2,48.1,14.3,11.2,8.9,1.2,99449.2
430,7.1,2.1,77.1,15.0,11.9,8.0,2.9,99098.1
431,5.1,7.8,139.3,11.3,11.5,8.6,0.0,98710.4
432,6.9,0.4,43.8,11.5,10.2,9.3,0.1,99590.3
433,7.0,0.1,38.7,12.3,10.1,7.2,1.0,100472.4
434,7.0,0.1,44.1,13.0,10.2,8.0,-0.0,101016.9
435,6.9,0.3,39.2,19.0,10.9,8.9,0.0,101004.0
436,1.1,9.7,170.2,14.4,12.1,5.5,0.1,101284.5
437,5.9,1.6,78.1,12.0,10.2,6.1,0.4,101360.5
438,6.9,-0.0,48.3,15.1,9.5,7.8,0.0,101119.1
439,7.0,0.2,56.6,12.0,11.6,7.7,4.9,100112.1
440,7.1,0.9,65.0,12.7,10.3,8.0,0.0,100103.0
441,6.1,5.6,130.1,16.1,7.6,2.4,2.7,101353.0
442,6.9,1.2,69.6,12.0,12.2,7.3,0.2,100922.0
443,8.0,0.0,40.8,14.3,12.0,10.1,0.2,101120.3
444,5.1,7.2,165.7,10.7,10.9,7.3,0.0,100478.3
445,4.1,4.2,126.6,10.1,6.5,1.8,3.8,100801.7
446,4.1,3.5,111.4,11.4,5.6,2.2,-0.0,101402.8
447,4.1,2.9,112.4,10.7,5.6,-0.8,0.2,102235.3
448,4.1,10.2,198.4,8.6,7.0,3.8,0.0,102589.5
449,8.0,0.1,50.1,14.0,6.5,4.7,-0.0,101926.7
450,2.0,10.7,204.0,14.4,8.4,3.1,0.0,102290.9
451,6.1,7.0,163.2,11.8,8.4,3.1,0.0,102999.4
452,5.0,5.7,146.7,13.6,9.2,5.9,0.0,103399.1
453,4.1,10.4,197.0,16.0,7.2,0.2,0.0,103141.3
454,5.9,3.0,115.0,11.8,10.0,5.2,0.1,102640.6
455,6.9,0.0,55.0,11.6,9.5,6.6,0.5,101550.1
456,7.9,0.0,52.7,12.8,9.5,8.5,1.3,100133.5
457,3.1,10.1,213.3,12.2,8.7,4.7,1.4,100169.4
458,4.9,2.5,114.1,11.3,8.4,5.9,5.1,99082.8
459,5.2,2.2,102.8,11.0,8.0,5.5,0.0,99570.0
460,4.0,3.4,127.5,12.2,6.1,1.8,3.5,101159.3
461,4.9,4.1,136.6,15.3,9.3,6.0,-0.0,101198.5
462,5.0,5.3,156.8,15.0,10.2,6.3,0.2,102214.7
463,6.0,5.6,171.2,18.6,10.4,6.5,0.1,102744.9
464,6.9,6.2,179.0,20.1,12.2,6.2,0.0,102246.7
465,5.1,7.4,187.9,20.9,14.9,8.5,0.0,101802.9
466,5.0,7.9,197.0,17.3,14.4,7.8,0.0,101417.1
467,3.0,10.5,222.1,13.3,14.0,10.5,0.1,102211.2
468,6.2,5.7,170.3,15.8,9.2,4.8,0.1,103047.6
469,4.1,7.6,201.7,11.7,11.7,6.1,0.0,103233.8
470,6.0,5.2,163.5,8.9,8.7,5.0,0.0,102925.2
471,5.0,7.3,199.4,9.6,5.4,1.4,0.2,102533.0
472,7.0,1.5,104.4,9.6,6.1,1.0,3.5,101759.4
473,6.0,4.5,163.8,8.3,5.3,0.7,3.0,101549.9
474,6.0,7.3,198.3,11.3,4.6,1.0,1.3,102035.5
475,6.0,4.2,151.5,11.3,5.0,-0.5,1.7,101813.1
476,5.0,9.4,228.0,12.0,7.4,4.4,0.0,101831.2
477,4.9,5.7,186.8,12.8,6.0,-0.3,0.0,102272.2
478,7.0,0.3,86.0,12.6,9.8,6.8,0.0,101755.9
479,6.1,3.7,155.0,16.4,9.4,5.8,0.1,101213.9
480,3.1,10.7,243.6,14.3,10.3,4.5,0.0,101516.5
481,3.0,8.1,223.0,14.0,9.4,4.4,0.0,101564.6
482,3.9,12.3,280.3,10.7,8.5,3.1,0.0,102007.1
483,8.2,0.0,74.2,8.9,7.8,4.9,28.7,101847.4
484,8.1,0.1,66.2,10.1,8.4,6.5,2.2,101053.6
485,7.0,0.5,100.8,12.4,8.5,5.4,0.5,102050.4
486,4.1,4.9,179.1,11.6,6.5,2.5,0.1,102659.7
487,6.0,4.7,180.9,12.3,6.7,2.8,4.6,102435.5
488,6.9,7.3,218.2,10.6,8.7,4.9,0.3,101657.2
489,7.2,0.9,106.5,9.6,8.2,5.4,0.7,101822.0
490,6.0,1.1,103.6,11.6,7.2,5.2,0.0,101549.4
491,7.2,2.3,142.0,13.8,8.9,6.0,0.1,101111.4
492,6.1,0.7,107.4,14.5,10.1,7.1,0.1,101598.0
493,1.9,13.0,301.0,16.7,8.2,2.4,0.4,102075.9
494,4.0,7.9,234.7,15.9,9.9,2.7,0.0,101785.5
495,6.0,1.6,132.2,19.5,12.3,7.5,0.2,101811.5
496,4.8,10.8,268.1,20.6,12.2,6.8,0.2,102321.7
497,6.9,3.6,169.0,16.0,15.2,10.1,0.3,102447.7
498,6.1,9.5,256.1,15.2,12.4,8.6,0.1,102875.5
499,6.9,6.5,209.0,12.4,10.9,5.6,0.4,102905.2
500,8.0,0.1,70.7,13.3,10.4,8.6,2.0,102695.6
501,8.1,0.1,85.2,14.2,10.1,8.0,0.4,102609.6
502,7.0,0.5,89.5,17.4,12.1,9.0,-0.0,102647.6
503,6.8,0.7,108.1,22.1,14.5,10.0,0.1,102386.5
504,4.2,6.7,224.0,24.3,16.2,10.8,0.0,102562.6
505,3.9,9.1,262.9,21.9,17.4,11.6,0.1,103100.9
506,6.0,10.4,277.4,18.1,16.8,12.4,0.0,103448.8
507,5.2,3.9,171.9,18.1,14.4,9.5,0.0,103374.9
508,6.2,2.0,144.7,21.9,12.9,8.1,-0.0,103150.9
509,5.0,10.3,274.8,17.3,15.9,9.5,-0.0,102852.1
510,6.8,0.9,108.6,20.8,15.2,12.6,0.0,103040.0
511,5.0,8.8,255.9,12.0,15.2,8.8,0.0,102972.5
512,8.1,0.0,89.7,15.2,11.2,10.4,0.1,102751.5
513,7.1,3.2,159.7,16.4,12.0,9.0,0.0,102430.9
514,5.9,5.5,216.9,13.8,12.9,9.7,0.0,102443.9
515,8.0,0.1,83.5,14.1,11.4,8.0,0.0,102326.4
516,6.9,2.5,163.9,15.9,11.5,8.8,0.2,102368.7
517,6.9,4.1,171.1,13.9,11.2,5.8,1.8,101609.1
518,5.8,5.6,207.7,15.8,10.5,7.2,0.4,101433.8
519,3.9,11.6,294.6,16.3,9.5,3.0,0.2,101537.0
520,6.0,5.1,199.9,16.8,10.6,4.8,7.4,101125.2
521,6.8,1.8,132.2,16.2,13.5,9.7,0.6,100271.6
522,8.1,0.0,101.6,16.8,13.5,10.3,5.0,100176.2
523,8.2,-0.0,78.7,19.1,13.3,10.7,0.8,100960.4
524,5.0,10.5,290.7,18.8,15.2,11.3,0.0,100209.8
525,5.9,4.4,184.8,16.0,15.5,11.8,3.3,100833.7
526,6.1,3.5,176.1,20.2,11.6,7.9,2.1,101766.5
527,7.0,6.7,227.3,18.3,16.6,12.2,0.0,100681.4
528,5.1,7.7,251.7,19.3,14.9,10.8,0.6,100549.4
529,4.1,9.2,268.9,16.8,13.6,8.2,10.2,101174.7
530,7.1,1.1,119.1,16.6,12.6,9.0,1.4,100498.9
531,5.8,6.4,233.9,15.6,12.7,9.1,0.4,101207.0
532,7.0,2.1,142.8,16.2,12.6,10.2,0.8,101450.6
533,7.1,2.1,151.9,16.9,11.4,7.2,1.4,101462.2
534,6.1,3.7,183.5,19.2,13.4,9.8,0.5,100936.8
535,6.1,5.0,194.4,22.4,14.6,10.5,0.1,100765.0
536,6.0,8.8,258.1,19.5,16.6,10.5,0.0,100802.8
537,6.1,6.5,232.3,15.8,15.7,11.9,-0.0,101318.3
538,6.8,0.0,82.4,16.5,13.8,11.6,14.7,101475.7
539,7.9,0.0,83.3,18.6,14.5,12.1,7.7,101650.2
540,7.9,0.0,82.2,18.2,15.8,12.9,6.1,101165.0
541,6.0,6.5,227.1,20.2,14.6,10.9,12.1,101046.0
542,7.0,4.1,189.3,20.2,14.0,9.1,5.6,101107.5
543,6.1,6.7,229.6,20.4,15.5,10.6,0.0,101752.1
544,5.1,8.5,257.7,21.5,14.2,9.0,2.1,102211.4
545,7.1,1.0,124.1,21.1,17.3,13.0,3.6,101989.1
546,6.1,5.4,214.2,20.1,16.7,13.8,0.0,101759.3
547,7.1,3.1,172.4,23.7,15.5,12.0,25.1,101853.8
548,6.1,9.8,277.4,27.9,19.4,13.5,0.0,102059.5
549,2.1,12.4,306.3,27.8,21.9,15.2,0.1,102130.9
550,1.9,12.9,313.0,23.4,22.3,17.4,5.5,101660.0
551,3.9,13.1,308.0,26.7,20.7,17.4,-0.0,101749.1
552,4.1,11.4,299.8,21.2,20.6,16.8,0.1,101760.3
553,7.1,0.1,93.5,22.7,18.6,16.4,0.0,101310.3
554,5.9,9.7,272.9,25.8,18.5,14.1,0.0,102101.5
555,5.0,12.3,307.0,27.9,18.6,12.3,0.0,102130.8
556,3.1,10.9,280.9,20.9,22.3,17.0,0.3,101412.3
557,6.0,1.3,116.2,19.6,17.2,13.6,0.0,101759.1
558,8.0,0.2,80.0,23.8,17.4,15.6,0.3,101527.2
559,5.0,9.3,253.4,21.1,18.0,12.2,0.2,101504.6
560,6.0,4.8,207.7,21.2,17.7,14.3,0.0,101502.5
561,7.1,3.7,172.9,21.1,17.2,14.2,0.7,101534.6
562,5.8,6.6,224.9,23.6,15.6,10.7,14.5,101797.2
563,7.0,4.7,190.7,19.6,18.3,12.6,2.3,100984.8
564,6.9,2.4,147.1,23.8,16.6,13.9,0.0,101213.2
565,5.8,8.8,258.3,20.9,18.4,14.1,0.1,101702.6
566,5.9,3.2,169.8,24.0,18.0,15.0,0.1,102027.4
567,4.8,7.3,228.8,26.6,18.3,13.0,0.0,102026.7
568,6.9,3.6,168.0,18.7,22.1,16.3,1.0,101087.3
569,7.1,1.1,129.4,22.1,16.0,13.6,15.3,100498.6
570,6.2,7.5,231.4,24.2,17.5,12.9,0.2,100927.1
571,5.0,9.3,251.9,24.1,19.0,14.4,0.0,101737.6
572,3.0,10.4,275.3,25.5,19.5,14.2,0.2,101802.6
573,3.1,10.2,265.7,28.4,19.3,13.1,-0.0,101666.1
574,4.1,12.0,284.9,18.8,22.7,16.2,0.3,100892.0
575,7.9,0.2,69.2,23.8,17.7,17.3,28.9,100839.0
576,6.1,11.2,277.3,23.8,18.9,13.8,0.0,100719.7
577,4.1,9.1,247.2,23.8,18.6,14.3,14.1,101235.8
578,3.9,11.1,275.4,23.9,18.1,13.8,0.0,101920.6
579,6.9,2.7,138.2,24.9,20.0,16.5,0.0,102223.2
580,7.2,9.9,259.1,23.2,18.9,14.1,0.2,102321.2
581,6.9,3.3,159.4,22.2,19.4,15.6,0.0,101828.5
582,6.9,1.5,120.0,20.3,19.7,16.9,0.1,101163.0
583,8.0,0.2,75.5,23.7,18.5,15.8,7.6,101242.7
584,4.0,11.1,268.7,24.5,19.1,15.3,-0.0,101941.6
585,5.8,9.2,242.9,27.4,18.2,12.3,0.2,102655.4
586,6.0,8.0,225.4,22.1,22.4,18.3,0.0,102399.1
587,6.9,0.5,85.6,23.2,19.6,17.7,0.1,101837.4
588,5.1,11.1,262.5,23.3,18.5,12.7,0.0,101831.8
589,6.2,7.5,208.4,25.2,19.2,15.3,0.1,101784.9
590,5.9,5.2,181.1,25.3,20.6,17.1,0.0,101782.3
591,2.0,12.6,276.3,24.1,20.1,14.9,0.2,101623.5
592,4.1,12.2,265.8,24.2,19.8,14.5,0.1,101597.8
593,5.1,9.3,230.5,21.6,19.2,13.8,0.2,101667.4
594,3.0,9.5,225.0,24.7,16.2,10.2,0.0,102260.2
595,4.0,8.9,220.7,24.8,17.5,10.0,0.1,102131.1
596,5.0,11.7,263.9,27.5,19.9,14.4,-0.0,102024.1
597,4.9,8.7,223.3,23.9,21.5,15.8,0.1,101398.3
598,6.8,3.4,151.2,18.0,21.4,18.0,1.2,100489.2
599,5.1,1.2,106.1,22.5,15.9,14.0,2.4,101099.7
600,4.0,4.4,156.6,24.7,17.5,12.7,0.0,102041.9
601,2.1,7.6,200.8,27.0,18.1,11.5,0.0,102236.5
602,2.0,11.8,250.1,26.7,20.8,13.4,0.0,102291.5
603,4.2,11.6,237.9,23.8,19.8,13.6,-0.0,102594.0
604,5.9,3.2,128.8,23.4,19.6,13.9,0.0,102737.1
605,1.1,12.3,242.8,25.1,18.1,12.3,0.0,102677.1
606,2.0,11.8,246.0,26.6,19.5,13.1,0.0,102493.1
607,0.0,12.0,243.2,29.6,20.7,14.9,-0.0,101934.5
608,2.9,10.0,204.0,26.4,21.2,14.0,0.0,101768.1
609,3.1,9.9,205.7,25.9,20.6,15.7,0.0,102261.4
610,0.9,9.5,200.0,27.7,20.6,14.9,0.0,102878.7
611,1.9,6.6,171.3,25.8,20.7,14.0,0.0,102801.5
612,4.0,7.3,180.3,20.5,20.7,14.9,-0.0,102713.9
613,3.0,10.1,197.9,21.4,17.3,14.1,0.0,103050.7
614,-0.0,11.8,214.0,25.0,15.4,8.9,-0.0,103015.0
615,2.9,10.5,197.2,23.6,17.4,10.0,0.2,102403.2
616,4.0,9.1,179.0,24.2,17.7,11.5,0.0,102056.6
617,5.1,5.8,154.4,18.7,18.4,12.0,0.0,101565.7
618,7.0,0.1,49.9,21.5,15.7,13.8,0.1,101793.6
619,3.1,8.6,182.0,23.4,16.6,12.7,0.0,102165.2
620,2.2,9.7,188.5,25.0,16.3,9.7,0.0,102119.6
621,6.8,5.7,142.2,22.2,19.1,13.8,3.6,101904.4
622,5.9,6.4,152.7,20.4,18.4,14.4,2.9,101809.3
623,6.1,0.5,60.1,21.6,16.9,13.7,2.9,101653.1
624,3.2,8.1,166.5,21.4,16.0,10.9,-0.0,102056.4
625,5.0,1.5,80.7,19.2,16.7,12.6,0.1,102115.4
626,4.9,8.1,167.5,20.2,13.2,6.5,0.2,102089.0
627,1.0,9.6,183.5,24.9,13.3,6.1,0.3,101707.4
628,5.1,7.8,149.8,19.0,16.8,9.8,7.1,100974.4
629,3.9,9.2,165.6,19.7,14.5,10.8,0.3,100570.6
630,6.1,0.1,55.0,19.0,15.5,11.2,0.3,100982.3
631,7.1,0.2,37.0,19.5,16.6,14.7,2.3,100603.9
632,7.0,3.7,94.2,17.4,15.3,11.6,0.2,100305.1
633,6.0,3.2,104.4,12.4,14.3,10.3,11.3,100300.8
634,7.0,0.1,54.7,14.2,11.4,9.8,0.4,100321.0
635,7.1,0.6,62.7,16.9,10.2,6.2,12.2,99060.4
636,6.9,0.1,47.0,15.3,14.4,11.9,1.3,99637.7
637,4.0,9.1,143.9,17.1,11.6,7.4,0.2,100482.6
638,5.0,8.3,142.1,17.9,13.7,9.9,0.0,100600.8
639,3.0,8.0,138.1,19.1,13.3,8.1,0.0,102249.3
640,5.0,1.5,60.1,16.7,15.0,12.1,0.4,102475.6
641,3.9,6.0,118.8,16.2,11.6,6.3,0.2,102459.9
642,6.1,0.1,38.8,14.4,11.2,7.3,2.9,101497.2
643,0.9,10.2,148.0,16.4,8.7,3.6,0.0,102212.1
644,5.2,3.8,87.0,14.9,11.5,6.7,0.0,101318.7
645,5.1,0.1,47.6,16.7,10.2,6.5,0.2,100724.2
646,6.0,0.6,56.6,20.2,13.5,10.1,0.7,101089.1
647,6.2,1.5,65.9,21.2,15.8,11.5,0.0,101231.8
648,7.2,3.4,91.1,18.2,17.6,14.2,0.5,100303.6
649,6.9,3.2,72.8,18.4,14.8,12.0,0.0,100367.2
650,5.0,3.1,74.0,16.6,12.6,7.5,0.7,100457.8
651,6.0,1.8,69.1,14.8,13.2,8.8,-0.0,100596.1
652,6.9,1.1,49.9,16.1,12.4,10.5,0.6,101139.2
653,7.0,0.7,45.1,11.9,13.4,10.7,1.4,100425.2
654,3.0,8.4,103.3,10.4,9.3,7.3,0.0,100316.6
655,6.2,0.2,37.9,9.8,9.4,6.8,0.1,100748.8
656,2.2,7.6,100.1,10.1,6.3,2.7,0.0,102063.8
657,6.1,1.9,52.7,11.7,6.1,2.7,0.1,102604.9
658,1.1,7.8,104.4,11.6,6.7,1.7,-0.0,102743.6
659,5.0,0.5,34.2,10.2,6.7,1.4,0.0,103065.6
660,6.9,0.0,26.6,10.6,6.6,2.8,-0.0,103321.9
661,8.1,0.0,24.5,10.9,8.8,7.9,0.0,102977.9
662,8.0,0.1,28.0,12.1,9.8,8.4,0.0,102542.0
663,7.0,0.0,27.6,12.7,9.8,8.6,0.0,101705.0
664,7.2,0.5,39.6,13.4,11.0,8.9,0.0,101334.9
665,8.1,0.5,27.8,14.8,10.8,8.2,0.1,101317.8
666,6.1,2.4,61.2,14.7,11.0,8.5,6.5,101777.1
667,6.0,4.1,64.8,15.3,12.2,9.7,0.2,101085.1
668,8.3,0.0,29.4,16.6,10.8,7.0,4.7,100778.6
669,7.1,0.4,30.1,14.7,14.2,11.4,5.4,100448.6
670,6.1,2.0,41.1,10.5,12.5,10.5,6.0,100363.4
671,6.1,1.9,50.8,9.5,9.2,8.1,3.0,99020.8
672,5.9,4.4,68.5,7.8,6.6,3.0,0.7,99028.7
673,3.8,2.1,49.3,13.1,6.2,3.9,0.3,100964.7
674,6.0,2.4,45.0,13.2,6.4,-1.2,0.1,102151.3
675,8.1,0.2,16.6,11.2,8.8,3.5,1.0,101532.2
676,6.9,0.8,33.0,9.9,11.2,10.7,0.5,101316.4
677,0.8,7.1,76.3,11.5,6.1,2.4,0.2,101889.2
678,6.0,-0.0,22.9,10.3,5.7,-0.1,3.7,101942.3
679,6.0,0.2,23.1,10.0,6.3,2.4,0.0,101004.0
680,5.1,0.4,19.6,9.3,4.8,-0.0,4.7,100302.0
681,3.1,5.5,71.0,7.4,6.0,3.5,0.1,99127.6
682,3.9,1.4,36.6,9.0,4.3,0.7,0.5,99268.4
683,4.0,3.0,46.5,9.5,3.8,-1.1,0.1,100134.5
684,5.1,5.5,51.1,8.8,5.8,2.2,0.0,100696.2
685,8.2,0.2,9.9,13.0,4.4,1.4,0.9,100930.5
686,6.1,2.6,36.1,8.3,7.6,2.7,19.7,99683.1
687,7.0,0.0,20.3,8.2,5.9,4.6,13.6,100397.2
688,2.1,5.9,55.1,7.7,6.6,3.9,0.3,102399.9
689,4.7,4.7,58.8,8.9,2.9,-1.4,0.1,102785.9
690,8.0,0.2,18.1,10.6,4.6,-0.4,0.0,102176.9
691,6.0,2.4,30.0,11.2,8.8,6.5,-0.0,101923.0
692,5.0,2.5,42.2,10.6,7.2,3.6,0.1,101440.6
693,8.0,0.0,9.1,12.2,7.9,5.2,0.2,100786.9
694,6.9,0.3,20.5,11.9,9.1,6.7,0.0,101762.6
695,7.1,0.1,8.3,12.3,9.8,8.2,0.1,102193.9
696,8.1,0.0,14.8,13.1,10.8,8.9,0.1,102182.9
697,5.9,2.4,41.7,9.2,11.3,9.5,-0.0,102001.0
698,8.0,0.1,18.9,10.5,7.5,6.9,0.3,101737.6
699,7.9,0.0,15.0,8.5,9.2,8.0,0.0,102543.5
700,7.8,0.0,10.6,7.9,7.6,7.2,0.0,102974.4
701,7.8,0.1,12.0,7.6,7.9,8.0,0.0,103256.4
702,8.0,0.4,3.7,8.3,7.0,5.1,0.0,103202.3
703,6.1,0.2,13.2,7.1,6.9,5.4,0.0,103243.1
704,1.9,4.8,45.3,5.4,4.0,0.9,0.3,103951.5
705,4.2,2.3,34.3,6.8,1.6,-1.9,0.1,103955.9
706,2.0,5.2,51.7,4.8,1.9,-2.4,0.3,103440.0
707,2.1,1.6,26.6,3.2,1.7,-1.6,0.0,103531.6
708,0.1,5.9,50.1,1.2,1.0,-1.3,0.1,103584.6
709,1.0,5.8,41.0,0.2,-1.4,-4.4,0.0,103272.6
710,1.1,0.0,11.1,7.2,-3.1,-8.0,0.3,103732.8
711,1.8,4.4,39.2,-0.1,0.4,-7.2,0.3,103670.5
712,7.0,0.0,16.8,7.1,-2.2,-3.8,0.2,103261.6
713,3.7,2.7,25.8,11.1,0.9,-5.5,1.7,102290.8
714,7.1,2.4,34.6,12.1,4.2,-1.7,1.7,101857.9
715,8.1,0.0,12.1,12.5,8.7,7.2,5.5,101575.6
716,4.9,3.1,38.8,13.2,8.2,4.2,1.4,101666.5
717,7.1,0.2,13.9,10.6,8.8,5.2,0.6,100228.9
718,4.0,4.5,40.6,12.9,6.8,2.8,0.7,100558.4
719,8.0,0.4,6.9,14.3,8.3,3.5,0.5,100375.3
720,6.0,1.2,20.1,13.9,11.2,9.2,-0.0,101192.8
721,5.9,2.1,18.7,7.6,12.2,11.3,0.3,101468.7
722,1.0,6.1,42.9,9.5,4.7,1.6,-0.0,103688.3
723,6.1,1.3,20.7,11.3,4.2,-0.4,0.0,104290.9
724,6.0,0.1,16.2,8.1,5.3,-0.4,0.0,103168.0
725,2.2,5.8,48.0,7.2,5.6,1.9,0.1,103445.9
726,4.0,0.0,16.4,8.7,3.5,0.8,0.3,103430.1
727,8.1,0.0,10.7,7.6,4.8,1.8,0.1,103740.4
728,7.9,0.0,15.7,9.9,6.3,5.5,0.0,104131.8
729,8.1,0.0,20.7,10.7,7.5,4.9,0.0,103543.7
730,7.1,0.1,19.1,11.8,7.4,4.9,0.1,103077.1
731,7.0,-0.0,18.7,11.2,9.9,8.7,0.0,102953.9
732,6.9,0.1,11.0,11.8,10.2,8.9,3.0,102146.3
733,7.9,0.3,8.6,13.6,8.8,5.8,2.0,101953.8
734,7.1,0.1,17.8,12.1,9.9,6.5,0.1,102265.6
735,5.1,5.4,54.0,11.9,11.1,10.1,0.0,102558.7
736,6.8,0.2,14.1,12.8,9.1,6.7,1.1,101582.0
737,8.1,0.5,10.9,8.6,9.8,7.2,1.7,100081.3
738,8.0,0.4,12.6,7.5,8.2,7.2,2.0,100273.0
739,2.0,6.5,50.2,5.8,5.3,2.8,0.1,102509.1
740,2.9,4.9,40.5,6.0,2.6,0.1,0.2,102996.1
741,4.1,0.0,16.1,6.4,1.1,-2.4,0.3,103404.7
742,6.0,0.5,15.7,6.1,2.3,-2.0,0.0,103821.5
743,7.9,0.1,13.0,6.4,3.5,1.3,0.1,103801.6
744,8.1,0.0,22.1,6.5,5.3,4.5,0.2,104002.7
745,5.8,0.3,12.5,4.7,3.8,1.5,0.2,103532.9
746,6.0,0.5,27.7,8.8,1.2,-2.5,0.0,103799.2
747,4.0,3.1,45.1,8.8,4.3,-0.1,0.1,103531.2
748,7.1,0.4,18.5,5.3,4.4,0.2,0.2,102750.9
749,6.9,0.1,14.1,3.5,4.7,5.0,0.3,102874.1
750,2.9,5.6,61.9,4.0,1.8,0.5,0.0,103324.3
751,0.0,7.3,57.3,3.5,0.5,-3.1,0.2,103235.0
752,3.9,3.5,42.4,1.9,-0.5,-3.9,0.3,103103.9
753,2.9,0.0,16.6,6.4,-1.0,-4.6,0.0,103198.6
754,6.9,-0.0,26.7,7.4,0.8,-4.5,2.3,103770.0
755,5.0,3.9,59.8,6.3,4.3,0.8,0.2,104431.4
756,4.9,3.7,43.6,6.2,4.3,2.8,0.1,104387.8
757,5.1,4.8,57.6,7.8,3.1,0.1,0.1,104161.0
758,3.9,5.8,67.3,4.5,5.5,2.7,0.0,103882.9
759,4.0,0.0,16.7,4.8,1.1,-1.2,0.0,103745.6
760,8.0,0.0,20.6,2.3,2.0,-1.0,0.2,103585.2
761,4.8,0.9,36.6,8.3,0.9,-0.5,0.3,103392.9
762,8.0,0.0,18.4,9.5,3.4,-2.2,1.6,102963.0
763,7.1,1.2,34.1,13.3,4.5,-0.3,-0.0,102354.7
764,7.8,0.3,33.5,10.8,8.2,2.9,0.1,101951.7
765,5.9,0.6,16.1,10.4,9.1,7.1,0.0,102612.6
766,6.9,0.0,21.7,9.9,9.0,7.0,0.4,103035.9
767,4.0,2.9,55.6,10.3,5.6,1.6,0.1,102951.1
768,3.8,3.0,50.1,10.6,5.3,-1.2,0.1,102256.3
769,6.1,0.3,21.8,9.5,6.3,1.9,1.7,100652.7
770,4.9,2.2,40.8,10.2,6.0,2.9,7.6,101351.5
771,7.9,0.0,28.3,13.0,7.3,4.1,0.1,100828.3
772,7.1,0.0,23.1,10.8,10.5,8.7,3.1,100227.4
773,1.9,5.4,77.0,10.7,7.4,4.2,0.4,100673.6
774,6.2,0.0,31.2,9.6,6.7,2.8,1.9,101230.3
775,5.0,6.6,78.4,8.1,8.1,6.1,0.2,101374.7
776,2.8,4.9,74.5,6.6,4.0,2.0,0.0,102113.8
777,1.9,7.7,98.4,7.3,2.6,-1.2,-0.0,102953.4
778,6.9,0.5,31.3,3.6,3.5,0.9,0.0,103196.2
779,6.1,0.1,19.8,5.2,2.4,0.3,0.0,103797.3
780,5.1,0.8,51.0,7.3,1.4,-3.3,-0.0,103422.2
781,4.0,0.8,43.0,8.9,2.7,-2.6,0.0,103491.2
782,7.2,0.1,29.3,11.0,4.9,0.7,0.0,102884.0
783,8.0,0.0,32.2,10.5,7.4,4.6,0.0,102857.4
784,5.0,0.6,51.6,6.2,8.1,5.5,0.2,102608.9
785,5.1,0.4,25.6,12.4,2.6,-0.6,0.0,102199.7
786,5.9,0.1,28.3,13.6,6.7,1.0,0.0,102353.2
787,5.0,5.3,97.0,8.5,9.8,5.5,2.3,102513.5
788,8.1,0.2,32.9,14.7,6.6,6.7,-0.0,102934.1
789,3.8,6.8,115.8,10.4,8.8,3.9,0.3,102347.9
